站号,站名,观测时间,气温4次平均,最高气温,最低气温,20-20降水量,本站气压4次平均,相对湿度4次平均,最小相对湿度,10分钟风速4次平均,日最大风风速,日照时数合计
53698,石家庄,2016-07-31,28.1,31.9,23.7,6.1,996.0,74,58,1.5,6.8,4.9
53798,邢台,2016-07-31,27.9,32.0,23.1,0.2,986.6,75,58,3.4,10.7,7.4
53698,石家庄,2016-08-01,27.8,30.3,26.1,0.0,996.4,85,71,1.8,6.0,0.0
53798,邢台,2016-08-01,27.0,29.6,24.7,32.5,987.1,89,69,2.2,5.2,0.0
53698,石家庄,2016-08-02,29.1,33.2,25.7,0.0,997.5,74,51,1.8,3.9,7.7
53798,邢台,2016-08-02,27.7,31.1,24.2,23.6,988.2,80,60,3.0,6.3,3.7
53698,石家庄,2016-08-03,28.7,32.5,24.5,0.0,998.0,71,50,2.1,3.9,9.9
53798,邢台,2016-08-03,26.7,30.5,23.4,0.0,988.9,81,62,2.8,4.8,6.4
53698,石家庄,2016-08-04,29.1,32.7,25.7,0.0,997.5,70,49,1.7,3.5,4.4
53798,邢台,2016-08-04,26.6,31.0,23.5,0.0,988.6,81,58,3.0,5.8,3.8
53698,石家庄,2016-08-05,27.8,31.4,25.8,2.4,997.3,78,60,1.6,4.0,2.4
53798,邢台,2016-08-05,25.6,30.5,24.0,1.9,988.4,88,66,3.1,4.3,0.0
53698,石家庄,2016-08-06,27.5,31.6,24.6,0.0,994.4,76,58,2.3,3.8,4.8
53798,邢台,2016-08-06,25.9,29.7,22.6,0.0,985.6,85,61,2.3,4.5,0.0
53698,石家庄,2016-08-07,26.8,29.9,25.4,0.0,995.2,83,64,1.8,6.4,1.2
53798,邢台,2016-08-07,25.5,30.1,23.2,3.5,985.5,90,70,3.8,9.7,0.0
53698,石家庄,2016-08-08,26.6,31.3,23.8,0.0,997.5,75,50,2.2,4.4,4.1
53798,邢台,2016-08-08,24.7,27.3,22.2,0.6,987.9,83,66,6.2,8.5,0.0
53698,石家庄,2016-08-09,26.3,30.6,22.6,15.1,996.3,79,59,1.7,3.4,6.0
53798,邢台,2016-08-09,24.4,28.5,21.5,1.7,987.2,88,74,3.1,9.2,2.7
53698,石家庄,2016-08-10,28.5,32.4,24.5,0.0,994.9,78,61,2.0,4.2,5.4
53798,邢台,2016-08-10,28.0,32.2,23.5,0.0,986.3,80,59,2.9,5.6,7.3
53698,石家庄,2016-08-11,30.4,35.1,26.3,0.0,994.1,78,55,1.5,4.8,9.1
53798,邢台,2016-08-11,29.8,33.7,25.2,0.0,985.6,78,60,3.7,6.2,10.2
53698,石家庄,2016-08-12,30.1,35.5,27.1,0.0,992.8,82,61,2.4,5.8,1.6
53798,邢台,2016-08-12,30.1,34.2,26.6,0.0,983.6,81,62,2.4,5.6,5.9
53698,石家庄,2016-08-13,26.9,30.2,25.0,10.7,994.1,85,71,1.8,4.6,0.0
53798,邢台,2016-08-13,26.6,30.7,23.5,42.4,984.8,91,74,2.4,11.6,0.0
53698,石家庄,2016-08-14,24.2,26.3,22.3,11.6,995.1,88,76,0.9,3.1,0.0
53798,邢台,2016-08-14,24.9,26.6,23.1,8.0,985.7,86,74,3.0,6.7,0.0
53698,石家庄,2016-08-15,20.9,24.7,19.5,6.8,996.7,91,78,2.0,5.2,0.0
53798,邢台,2016-08-15,21.8,24.4,20.1,0.5,986.6,90,81,3.8,9.3,0.0
53698,石家庄,2016-08-16,22.8,24.8,20.6,0.0,994.4,82,71,1.1,2.0,0.0
53798,邢台,2016-08-16,21.0,23.0,19.2,30.1,985.3,93,85,2.0,5.7,0.0
53698,石家庄,2016-08-17,23.8,25.3,22.9,0.1,991.9,87,79,1.1,3.1,0.0
53798,邢台,2016-08-17,24.0,27.9,21.1,0.0,982.7,88,73,1.8,4.7,1.9
53698,石家庄,2016-08-18,24.1,26.0,22.7,2.1,989.2,94,85,0.5,2.1,0.0
53798,邢台,2016-08-18,24.9,28.3,23.0,1.0,980.0,94,87,1.8,4.3,0.0
53698,石家庄,2016-08-19,26.9,31.2,24.0,0.1,993.5,80,58,1.4,3.2,5.4
53798,邢台,2016-08-19,25.8,29.7,23.7,0.5,984.1,83,62,4.6,8.9,3.1
53698,石家庄,2016-08-20,26.5,30.5,22.8,0.0,997.1,77,57,0.7,2.4,1.8
53798,邢台,2016-08-20,25.8,29.5,22.8,0.0,988.0,77,60,2.5,5.0,1.2
53698,石家庄,2016-08-21,27.7,32.7,23.3,0.0,997.3,73,53,1.5,2.6,9.7
53798,邢台,2016-08-21,26.7,30.8,23.0,0.0,988.4,76,53,1.5,3.5,9.1
53698,石家庄,2016-08-22,27.0,31.8,23.5,0.0,999.4,73,50,1.0,3.6,7.5
53798,邢台,2016-08-22,26.0,30.9,21.9,0.0,990.2,77,52,2.8,5.4,8.2
53698,石家庄,2016-08-23,27.4,32.6,23.0,0.0,994.8,73,56,1.9,4.3,7.6
53798,邢台,2016-08-23,26.9,31.7,21.8,0.0,985.8,78,61,4.1,7.2,10.5
53698,石家庄,2016-08-24,28.2,30.7,26.1,0.0,992.4,80,71,1.6,2.9,0.0
53798,邢台,2016-08-24,28.1,32.0,25.1,0.0,983.2,84,68,2.3,4.3,1.4
53698,石家庄,2016-08-25,26.0,28.3,24.2,0.0,997.7,67,50,1.6,3.2,0.0
53798,邢台,2016-08-25,24.8,28.1,22.1,34.9,988.1,80,62,5.3,12.7,0.0
53698,石家庄,2016-08-26,23.6,28.1,19.0,0.0,1004.7,57,27,1.1,3.7,11.4
53798,邢台,2016-08-26,22.2,26.5,18.6,0.0,995.3,70,34,3.3,6.3,9.3
53698,石家庄,2016-08-27,24.6,32.5,19.0,0.0,1001.8,49,18,2.0,4.2,11.0
53798,邢台,2016-08-27,22.8,30.3,16.1,0.0,992.8,62,31,3.3,5.6,12.1
53698,石家庄,2016-08-28,25.9,32.1,20.8,0.0,1000.9,37,18,2.5,4.7,12.1
53798,邢台,2016-08-28,24.5,29.7,19.6,0.0,991.7,47,22,4.0,7.7,12.2
53698,石家庄,2016-08-29,25.1,31.6,20.1,0.0,999.6,50,25,1.7,3.4,7.9
53798,邢台,2016-08-29,23.8,30.0,18.5,0.0,990.5,55,26,2.9,5.7,9.5
53698,石家庄,2016-08-30,25.9,32.2,22.6,0.0,995.1,55,27,1.2,3.1,6.6
53798,邢台,2016-08-30,24.1,30.5,19.7,0.0,986.4,59,26,3.2,5.3,8.4
53698,石家庄,2016-08-31,29.2,35.1,24.3,0.0,987.2,36,18,3.5,6.2,9.5
53798,邢台,2016-08-31,27.2,34.1,22.2,0.0,978.4,42,23,5.2,7.4,9.6
53698,石家庄,2016-09-01,26.8,33.0,22.8,0.0,985.7,35,14,2.5,5.3,11.8
53798,邢台,2016-09-01,26.5,32.1,21.9,0.0,977.1,40,14,3.6,7.7,12.0
53698,石家庄,2016-09-02,25.9,33.9,18.9,0.0,989.6,45,25,2.0,4.9,11.9
53798,邢台,2016-09-02,25.5,32.8,19.9,0.0,980.4,46,19,3.1,7.7,12.3
53698,石家庄,2016-09-03,23.8,28.6,20.8,0.0,995.3,65,44,0.8,4.0,5.7
53798,邢台,2016-09-03,23.2,26.9,20.7,0.0,986.3,68,44,3.4,6.2,2.5
53698,石家庄,2016-09-04,25.3,30.9,20.0,0.0,997.2,64,44,1.7,4.7,8.0
53798,邢台,2016-09-04,24.5,29.5,20.0,0.1,988.1,71,52,2.8,5.4,5.6
53698,石家庄,2016-09-05,26.6,32.5,20.6,0.0,998.3,60,34,1.8,4.1,9.5
53798,邢台,2016-09-05,25.5,30.2,19.9,0.0,989.4,67,49,3.3,5.6,9.4
53698,石家庄,2016-09-06,24.6,29.6,21.3,0.0,997.8,66,41,1.6,5.1,0.0
53798,邢台,2016-09-06,22.8,26.8,19.2,5.4,988.8,81,63,2.8,5.7,0.0
53698,石家庄,2016-09-07,24.5,32.1,19.8,0.1,994.8,54,28,2.8,5.8,10.9
53798,邢台,2016-09-07,24.3,29.6,18.2,0.2,985.9,57,31,3.2,5.7,10.8
53698,石家庄,2016-09-08,26.4,33.3,20.6,0.0,995.1,44,24,2.7,6.4,10.8
53798,邢台,2016-09-08,24.8,30.9,19.3,0.0,986.6,54,29,2.5,5.4,10.7
53698,石家庄,2016-09-09,26.1,32.7,21.3,0.0,996.6,44,21,1.4,4.2,8.5
53798,邢台,2016-09-09,24.6,31.6,19.4,0.0,987.8,58,28,3.5,6.2,4.5
53698,石家庄,2016-09-10,24.1,29.9,20.3,0.0,998.0,56,35,1.8,7.8,8.0
53798,邢台,2016-09-10,24.3,29.9,20.6,0.5,988.9,60,40,2.2,11.4,5.8
53698,石家庄,2016-09-11,22.2,26.8,19.1,0.0,1000.8,66,47,1.8,4.3,6.4
53798,邢台,2016-09-11,20.2,25.2,16.6,25.9,991.5,84,59,3.3,11.9,0.0
53698,石家庄,2016-09-12,22.9,27.2,17.4,0.0,1005.1,70,50,1.1,3.5,6.6
53798,邢台,2016-09-12,21.7,26.4,18.1,0.1,996.0,81,57,2.9,6.3,3.3
53698,石家庄,2016-09-13,24.6,29.5,20.5,0.0,1005.2,68,42,1.1,3.6,6.7
53798,邢台,2016-09-13,22.7,27.3,19.5,0.3,996.1,74,53,2.7,6.6,6.9
53698,石家庄,2016-09-14,24.6,30.4,19.7,0.0,1004.2,68,48,1.9,3.9,8.3
53798,邢台,2016-09-14,23.4,28.5,18.9,0.0,995.2,78,59,2.4,4.2,6.6
53698,石家庄,2016-09-15,25.7,31.0,21.2,0.0,1002.0,67,44,1.1,3.7,3.9
53798,邢台,2016-09-15,24.9,30.1,19.9,0.0,993.0,74,49,2.9,4.4,3.2
53698,石家庄,2016-09-16,26.1,31.8,21.7,0.0,1000.2,64,42,1.9,4.2,8.1
53798,邢台,2016-09-16,24.6,30.5,19.5,0.0,991.3,70,35,2.7,4.5,8.4
53698,石家庄,2016-09-17,23.0,26.9,20.7,0.0,1004.0,75,58,1.7,3.4,0.0
53798,邢台,2016-09-17,22.7,26.2,19.1,0.0,994.2,76,62,3.9,7.7,0.0
53698,石家庄,2016-09-18,18.8,23.3,16.8,19.9,1007.3,91,74,1.2,4.5,0.0
53798,邢台,2016-09-18,18.6,22.9,16.0,18.9,997.7,90,78,3.3,5.8,0.0
53698,石家庄,2016-09-19,20.1,25.1,17.1,1.9,1009.5,70,36,1.1,3.2,9.8
53798,邢台,2016-09-19,19.2,23.4,16.8,1.4,999.7,76,41,3.6,6.9,8.0
53698,石家庄,2016-09-20,20.1,25.3,15.2,0.0,1008.3,60,37,2.0,3.9,9.7
53798,邢台,2016-09-20,19.3,25.1,14.0,0.0,999.1,67,41,3.3,4.9,9.1
53698,石家庄,2016-09-21,20.8,26.1,15.9,0.0,1006.0,68,49,1.0,3.2,6.1
53798,邢台,2016-09-21,20.3,27.3,15.2,0.0,996.4,75,46,2.9,4.8,7.1
53698,石家庄,2016-09-22,21.6,26.6,17.9,0.0,1002.3,72,53,1.3,4.6,0.0
53798,邢台,2016-09-22,20.9,26.4,16.1,0.0,993.2,77,51,2.4,5.8,5.2
53698,石家庄,2016-09-23,23.0,28.4,19.8,0.0,999.1,75,50,1.6,4.7,6.5
53798,邢台,2016-09-23,22.5,27.7,18.1,0.0,990.0,75,50,3.0,5.1,6.0
53698,石家庄,2016-09-24,23.1,27.4,19.1,0.0,997.6,77,57,1.2,4.0,3.2
53798,邢台,2016-09-24,22.4,26.1,18.2,0.0,988.6,73,55,3.0,5.1,0.0
53698,石家庄,2016-09-25,22.6,25.8,19.5,0.0,1000.3,82,63,1.0,4.0,0.0
53798,邢台,2016-09-25,21.1,24.7,18.0,0.0,991.1,85,62,2.7,5.3,0.0
53698,石家庄,2016-09-26,21.3,23.2,19.7,2.1,1001.1,89,75,0.9,2.1,0.0
53798,邢台,2016-09-26,22.0,25.6,19.3,0.0,991.9,75,61,1.5,5.9,0.8
53698,石家庄,2016-09-27,19.6,22.2,18.1,0.0,1006.7,78,49,1.7,4.4,0.0
53798,邢台,2016-09-27,18.5,23.0,16.8,0.0,996.8,87,62,3.8,8.2,0.0
53698,石家庄,2016-09-28,16.6,20.5,14.2,0.0,1013.5,51,31,1.0,3.3,9.6
53798,邢台,2016-09-28,16.2,19.2,13.6,0.0,1003.6,52,37,4.2,8.1,6.2
53698,石家庄,2016-09-29,16.4,22.2,11.2,0.0,1007.3,60,34,1.4,3.6,8.8
53798,邢台,2016-09-29,15.8,21.7,10.0,0.0,998.1,59,35,2.5,4.7,10.5
53698,石家庄,2016-09-30,19.0,25.6,14.9,0.0,1003.0,63,33,0.4,2.6,4.9
53798,邢台,2016-09-30,18.8,24.8,13.2,0.0,993.6,58,33,2.4,4.7,7.2
53698,石家庄,2016-10-01,19.5,24.1,15.8,0.0,1002.1,68,47,1.0,2.7,0.0
53798,邢台,2016-10-01,19.1,23.3,15.1,0.0,992.8,65,41,2.0,4.5,0.0
53698,石家庄,2016-10-02,20.1,25.7,16.2,0.0,1000.5,73,50,1.3,2.1,0.0
53798,邢台,2016-10-02,20.2,25.9,14.7,0.0,991.1,72,47,2.8,4.5,3.9
53698,石家庄,2016-10-03,21.5,27.2,15.6,0.0,997.8,75,52,0.9,3.0,0.0
53798,邢台,2016-10-03,22.1,28.0,15.9,0.0,988.1,70,53,3.3,5.2,7.1
53698,石家庄,2016-10-04,21.5,23.4,19.9,0.0,1000.7,84,74,1.4,3.5,0.0
53798,邢台,2016-10-04,22.7,29.5,18.0,0.0,991.0,77,47,2.6,6.9,4.0
53698,石家庄,2016-10-05,18.8,24.2,13.8,0.0,1005.8,72,37,1.3,3.4,5.8
53798,邢台,2016-10-05,19.5,24.5,14.7,0.0,996.6,72,33,2.1,5.3,5.5
53698,石家庄,2016-10-06,16.9,20.6,13.7,0.4,1010.5,79,53,0.6,3.1,0.0
53798,邢台,2016-10-06,18.2,20.1,15.7,0.0,1000.7,69,52,1.3,3.8,0.0
53698,石家庄,2016-10-07,15.9,17.7,14.6,7.1,1007.0,91,78,1.1,3.7,1.7
53798,邢台,2016-10-07,15.5,18.3,14.2,15.3,997.3,92,69,1.2,3.6,0.0
53698,石家庄,2016-10-08,15.9,20.9,10.0,0.0,1009.1,47,28,1.7,3.6,10.1
53798,邢台,2016-10-08,15.1,20.6,10.5,0.0,999.7,52,26,3.8,6.8,9.5
53698,石家庄,2016-10-09,11.7,15.8,7.5,0.0,1010.9,66,41,0.8,3.2,0.0
53798,邢台,2016-10-09,12.1,16.7,7.9,0.0,1001.3,66,44,2.8,6.2,0.0
53698,石家庄,2016-10-10,14.7,23.3,7.4,0.0,1005.2,71,41,1.6,4.8,9.8
53798,邢台,2016-10-10,15.0,22.1,9.8,0.0,996.2,65,37,4.5,8.0,9.4
53698,石家庄,2016-10-11,15.8,21.5,10.7,0.0,1007.9,69,38,1.3,4.0,5.9
53798,邢台,2016-10-11,16.6,22.6,11.9,0.0,998.0,69,42,2.6,6.1,6.4
53698,石家庄,2016-10-12,15.8,18.7,13.4,0.0,1011.7,78,63,1.2,2.1,0.0
53798,邢台,2016-10-12,16.1,19.1,13.0,0.0,1001.9,76,58,2.2,6.7,0.0
53698,石家庄,2016-10-13,17.1,24.8,11.2,0.0,1007.0,73,42,1.0,3.7,6.2
53798,邢台,2016-10-13,18.2,26.6,12.9,0.0,997.8,67,28,5.0,9.5,6.7
53698,石家庄,2016-10-14,18.1,24.4,11.5,0.0,1008.2,65,40,1.3,5.1,8.8
53798,邢台,2016-10-14,17.8,22.3,12.3,0.0,999.3,57,43,3.8,8.6,9.6
53698,石家庄,2016-10-15,15.3,18.9,14.5,3.2,1009.4,81,50,0.5,2.6,0.0
53798,邢台,2016-10-15,15.1,19.5,13.2,6.0,999.8,83,42,1.9,5.8,0.0
53698,石家庄,2016-10-16,16.4,20.6,12.8,0.2,1006.6,89,69,1.2,4.4,4.8
53798,邢台,2016-10-16,15.7,19.9,12.5,0.3,997.4,90,73,2.5,4.5,0.0
53698,石家庄,2016-10-17,17.1,21.7,13.1,0.0,1007.8,76,42,1.2,3.6,8.9
53798,邢台,2016-10-17,16.7,20.8,14.4,0.0,997.9,77,52,3.3,7.0,6.9
53698,石家庄,2016-10-18,17.3,21.4,13.0,0.0,1007.1,73,56,1.4,3.4,0.0
53798,邢台,2016-10-18,16.3,20.9,12.2,0.0,997.8,87,69,3.4,5.9,0.0
53698,石家庄,2016-10-19,17.6,22.8,13.3,0.0,1003.6,82,62,1.3,3.4,0.0
53798,邢台,2016-10-19,17.5,23.1,12.4,0.0,994.2,82,56,3.0,5.7,0.0
53698,石家庄,2016-10-20,14.2,17.6,10.1,20.7,1006.9,94,84,1.6,5.7,0.0
53798,邢台,2016-10-20,14.6,19.4,11.2,5.3,996.1,96,75,4.2,13.0,0.0
53698,石家庄,2016-10-21,10.2,11.6,8.8,9.2,1006.6,96,88,1.1,3.6,0.0
53798,邢台,2016-10-21,9.6,11.2,8.5,16.3,996.4,98,92,3.7,11.1,0.0
53698,石家庄,2016-10-22,11.2,12.7,10.1,1.4,1010.0,88,77,1.7,3.1,0.0
53798,邢台,2016-10-22,10.6,13.1,8.1,2.8,999.6,95,81,5.3,10.3,0.0
53698,石家庄,2016-10-23,9.7,11.5,8.6,9.7,1011.1,90,71,0.2,2.3,0.0
53798,邢台,2016-10-23,8.9,12.0,7.1,10.1,1001.3,82,52,3.3,5.2,0.0
53698,石家庄,2016-10-24,9.4,13.4,6.9,1.2,1005.4,91,58,0.7,2.5,0.0
53798,邢台,2016-10-24,9.1,14.3,6.6,5.4,995.8,78,52,1.8,3.6,3.1
53698,石家庄,2016-10-25,12.3,17.3,5.8,0.0,1002.7,83,56,1.8,5.1,0.0
53798,邢台,2016-10-25,11.9,19.7,5.1,0.1,993.3,85,54,2.2,4.9,0.8
53698,石家庄,2016-10-26,12.4,15.2,11.1,0.0,1010.0,86,61,1.5,4.7,0.0
53798,邢台,2016-10-26,12.2,14.5,10.9,0.0,999.5,92,81,4.2,7.8,0.0
53698,石家庄,2016-10-27,9.9,12.7,8.7,15.8,1013.6,90,78,1.6,2.8,0.0
53798,邢台,2016-10-27,9.5,12.3,8.6,18.1,1003.1,98,84,4.0,7.1,0.0
53698,石家庄,2016-10-28,10.7,15.4,8.5,1.5,1017.1,72,30,1.3,3.5,2.9
53798,邢台,2016-10-28,10.1,14.3,8.2,0.3,1007.3,77,36,3.3,6.1,5.0
53698,石家庄,2016-10-29,8.5,13.5,4.1,0.0,1018.5,55,29,1.9,5.7,7.9
53798,邢台,2016-10-29,8.5,12.7,5.7,0.0,1009.1,63,34,3.6,6.7,6.1
53698,石家庄,2016-10-30,9.0,16.9,2.6,0.0,1012.4,69,36,2.0,5.5,8.7
53798,邢台,2016-10-30,9.4,15.7,3.8,0.0,1002.0,79,57,2.7,4.6,7.2
53698,石家庄,2016-10-31,5.7,10.7,3.1,0.0,1023.3,41,28,2.5,4.7,6.6
53798,邢台,2016-10-31,5.3,11.9,2.6,0.0,1013.2,52,30,3.7,11.3,3.4
53698,石家庄,2016-11-01,3.0,7.6,-1.3,0.0,1021.7,69,46,1.4,3.9,3.9
53798,邢台,2016-11-01,3.7,7.5,-0.2,0.0,1011.8,71,51,2.9,5.6,3.7
53698,石家庄,2016-11-02,6.2,13.5,0.1,0.0,1014.1,74,46,1.3,4.6,6.5
53798,邢台,2016-11-02,7.1,14.1,0.9,0.0,1004.5,78,48,2.7,4.4,7.1
53698,石家庄,2016-11-03,7.0,14.0,2.2,0.0,1005.9,87,66,1.4,4.4,6.4
53798,邢台,2016-11-03,8.8,15.5,0.5,0.0,996.5,83,64,2.5,5.5,4.3
53698,石家庄,2016-11-04,8.7,16.1,2.8,0.0,996.7,88,62,0.9,4.0,6.1
53798,邢台,2016-11-04,13.4,19.1,8.3,0.0,987.6,73,48,3.4,5.7,7.6
53698,石家庄,2016-11-05,9.8,17.6,5.1,0.0,1000.6,88,53,1.2,5.4,5.1
53798,邢台,2016-11-05,13.1,21.3,9.6,0.0,990.3,69,41,4.5,9.6,6.8
53698,石家庄,2016-11-06,8.7,10.8,5.6,0.0,1014.5,69,54,1.4,3.2,0.0
53798,邢台,2016-11-06,8.5,10.8,7.3,0.0,1004.0,77,66,4.2,10.0,0.0
53698,石家庄,2016-11-07,8.2,11.9,6.4,2.4,1016.4,85,59,1.0,2.6,0.0
53798,邢台,2016-11-07,7.0,9.3,6.1,5.5,1006.7,93,78,1.8,3.9,0.0
53698,石家庄,2016-11-08,6.6,12.0,3.1,0.0,1021.7,69,36,1.5,5.0,8.5
53798,邢台,2016-11-08,6.7,11.8,2.3,0.0,1012.2,70,35,3.5,5.0,8.1
53698,石家庄,2016-11-09,5.0,9.5,1.0,0.0,1016.2,79,55,1.5,3.4,0.0
53798,邢台,2016-11-09,6.7,10.5,3.0,0.0,1006.4,75,58,4.4,10.8,0.0
53698,石家庄,2016-11-10,7.1,15.1,2.7,0.0,1003.2,63,15,1.5,5.8,5.9
53798,邢台,2016-11-10,9.5,17.1,2.7,0.0,993.7,52,11,3.1,14.1,8.1
53698,石家庄,2016-11-11,7.3,13.6,1.8,0.0,1000.5,61,35,1.4,3.7,7.3
53798,邢台,2016-11-11,9.6,14.4,5.9,0.0,990.4,52,19,2.5,5.8,7.1
53698,石家庄,2016-11-12,6.7,12.9,2.7,0.0,1007.2,78,51,1.0,2.3,2.5
53798,邢台,2016-11-12,8.3,13.2,4.1,0.0,997.1,77,58,2.9,7.5,2.2
53698,石家庄,2016-11-13,7.9,12.9,3.4,0.0,1004.7,80,61,1.6,2.7,3.2
53798,邢台,2016-11-13,8.5,12.8,5.4,0.0,995.3,88,74,2.3,3.8,0.0
53698,石家庄,2016-11-14,6.9,13.5,1.9,0.0,1008.6,81,46,1.5,3.7,1.5
53798,邢台,2016-11-14,7.9,12.9,5.1,0.0,998.7,81,47,2.3,6.2,0.0
53698,石家庄,2016-11-15,6.1,11.4,3.0,0.0,1012.9,73,29,1.0,2.5,0.0
53798,邢台,2016-11-15,7.8,12.5,3.1,0.0,1002.6,62,31,3.6,5.2,6.5
53698,石家庄,2016-11-16,6.0,11.1,1.9,0.0,1007.8,68,43,1.1,2.8,0.0
53798,邢台,2016-11-16,8.3,13.1,4.1,0.0,997.8,59,46,2.0,5.9,5.7
53698,石家庄,2016-11-17,6.0,10.2,2.7,0.0,1010.4,78,56,1.2,2.9,0.0
53798,邢台,2016-11-17,7.0,10.1,3.3,0.0,1000.4,76,58,1.9,4.9,0.0
53698,石家庄,2016-11-18,6.4,7.0,5.8,0.0,1002.3,91,87,1.2,2.3,0.0
53798,邢台,2016-11-18,6.7,8.2,5.7,0.0,992.1,97,81,1.4,3.6,0.0
53698,石家庄,2016-11-19,9.0,13.6,5.9,0.0,1005.3,77,51,1.5,4.2,0.0
53798,邢台,2016-11-19,8.7,12.5,6.6,0.0,995.6,83,50,2.1,4.1,0.0
53698,石家庄,2016-11-20,6.4,10.0,3.5,0.0,1010.2,88,67,1.3,2.6,0.0
53798,邢台,2016-11-20,6.5,10.9,4.2,0.0,999.8,88,43,3.7,5.1,0.0
53698,石家庄,2016-11-21,1.0,7.1,-1.0,4.5,1016.4,91,81,2.7,4.7,0.0
53798,邢台,2016-11-21,0.7,6.5,-2.4,2.6,1005.4,97,91,5.8,12.4,0.0
53698,石家庄,2016-11-22,-1.9,0.3,-3.0,0.0,1025.5,65,43,1.5,4.2,5.2
53798,邢台,2016-11-22,-2.8,-1.1,-4.0,0.0,1015.5,63,45,2.1,5.4,0.0
53698,石家庄,2016-11-23,-1.0,5.5,-5.4,0.0,1022.8,64,23,0.8,3.5,7.3
53798,邢台,2016-11-23,-1.3,3.2,-5.4,0.0,1013.0,68,36,2.7,5.1,6.4
53698,石家庄,2016-11-24,1.0,6.4,-3.5,0.0,1016.7,45,18,1.7,4.7,8.5
53798,邢台,2016-11-24,0.5,6.6,-3.8,0.0,1006.5,61,19,3.6,5.8,7.0
53698,石家庄,2016-11-25,1.2,7.1,-3.6,0.0,1012.1,68,40,1.0,3.4,4.7
53798,邢台,2016-11-25,1.8,6.5,-2.8,0.0,1002.3,74,55,3.2,5.6,7.3
53698,石家庄,2016-11-26,5.9,12.5,-0.1,0.0,1008.4,48,18,2.2,6.3,8.0
53798,邢台,2016-11-26,6.7,12.5,2.5,0.0,998.9,44,18,4.2,10.6,8.0
53698,石家庄,2016-11-27,5.5,12.2,-0.3,0.0,1013.8,45,19,1.6,3.8,8.5
53798,邢台,2016-11-27,6.2,11.1,3.3,0.0,1004.0,41,21,2.8,7.2,7.8
53698,石家庄,2016-11-28,2.8,8.6,-1.4,0.0,1019.5,56,32,1.2,2.5,5.9
53798,邢台,2016-11-28,4.9,10.6,-0.3,0.0,1009.3,43,27,2.7,5.5,6.3
53698,石家庄,2016-11-29,3.1,5.4,0.6,0.0,1020.3,61,45,1.4,2.9,0.0
53798,邢台,2016-11-29,3.6,6.1,1.9,0.0,1009.9,67,40,2.0,3.7,0.0
53698,石家庄,2016-11-30,3.1,11.5,-1.7,0.0,1012.9,72,41,0.8,2.5,5.9
53798,邢台,2016-11-30,6.6,14.3,0.5,0.0,1003.0,59,27,3.4,5.7,8.5
53698,石家庄,2016-12-01,4.4,11.7,-0.2,0.0,1019.2,53,20,0.7,3.8,7.1
53798,邢台,2016-12-01,5.9,10.8,2.3,0.0,1009.3,41,24,3.5,5.9,7.8
53698,石家庄,2016-12-02,3.9,11.3,-1.3,0.0,1016.9,58,28,1.4,2.8,6.9
53798,邢台,2016-12-02,5.8,12.1,-0.1,0.0,1006.8,56,38,2.6,4.3,5.6
53698,石家庄,2016-12-03,3.5,9.7,-0.5,0.0,1008.2,73,51,0.6,3.3,0.0
53798,邢台,2016-12-03,6.6,12.3,2.3,0.0,998.2,69,48,2.4,4.3,0.0
53698,石家庄,2016-12-04,2.6,8.5,-0.9,0.0,1004.0,80,56,0.8,2.6,0.0
53798,邢台,2016-12-04,5.4,9.4,2.3,0.0,993.9,67,44,2.8,4.2,1.2
53698,石家庄,2016-12-05,4.4,9.5,0.1,0.0,1014.5,59,24,2.3,5.3,4.6
53798,邢台,2016-12-05,4.4,8.1,1.9,0.0,1004.0,74,47,4.3,11.1,0.0
53698,石家庄,2016-12-06,6.0,11.9,1.6,0.0,1010.3,40,16,2.9,6.0,7.9
53798,邢台,2016-12-06,4.0,10.7,-2.5,0.0,1000.7,63,32,2.7,5.2,8.0
53698,石家庄,2016-12-07,4.7,13.4,-1.9,0.0,1010.6,57,18,1.3,4.6,6.9
53798,邢台,2016-12-07,6.4,11.7,1.2,0.0,1000.9,51,25,3.3,6.2,7.1
53698,石家庄,2016-12-08,5.0,14.4,0.0,0.0,1004.7,46,14,1.8,5.4,7.1
53798,邢台,2016-12-08,5.4,11.6,0.9,0.0,994.7,47,28,3.6,5.6,6.3
53698,石家庄,2016-12-09,2.3,4.2,0.3,0.0,1015.3,40,29,1.5,3.2,0.0
53798,邢台,2016-12-09,2.1,6.9,0.3,0.0,1005.1,45,27,2.4,4.7,0.0
53698,石家庄,2016-12-10,-0.3,5.2,-3.7,0.0,1016.4,62,41,0.8,2.7,4.7
53798,邢台,2016-12-10,0.0,4.3,-3.1,0.0,1006.2,70,52,2.4,3.8,4.1
53698,石家庄,2016-12-11,1.0,3.0,-2.3,0.0,1012.4,69,59,1.0,2.1,0.0
53798,邢台,2016-12-11,0.4,4.4,-2.5,0.3,1002.4,84,66,2.7,5.2,0.0
53698,石家庄,2016-12-12,3.0,5.6,1.1,0.0,1011.0,67,54,1.1,2.9,0.0
53798,邢台,2016-12-12,3.4,5.4,1.9,0.0,1000.5,90,76,1.9,3.6,0.0
53698,石家庄,2016-12-13,1.7,4.0,0.0,0.8,1018.1,82,64,1.7,3.0,0.0
53798,邢台,2016-12-13,2.2,3.7,1.0,0.3,1007.4,79,71,4.4,8.5,0.0
